20170201|06|253 |1|1|286|23|74|87|56|18|544|
20170201|06|253 |1|2|1915|119|103|150|213|115|2615|
20170201|06|254 |0|1|290|27|37|48|39|7|448|
20170201|06|254 |0|2|1666|62|55|39|184|76|2082|
20170201|06|254 |1|1|280|23|33|51|31|23|441|
20170201|06|254 |1|2|1475|83|62|58|119|94|1891|
20170201|06|651 |0|1|131|16|3|13|14|5|182|
20170201|06|651 |0|2|478|38|28|7|72|34|657|
20170201|06|651 |1|1|118|5|7|6|3|12|151|
20170201|06|651 |1|2|596|31|24|7|28|65|751|
20170201|06|685 |0|1|259|21|57|51|49|6|443|
20170201|06|685 |0|2|1668|54|83|28|168|100|2101|
20170201|06|685 |1|1|52|9|22|37|24|5|149|
20170201|06|685 |1|2|255|33|54|51|173|11|577|
20170201|07|101 |0|1|804|28|45|20|8|16|921|
20170201|07|101 |0|2|4166|138|811|26|29|159|5329|
20170201|07|101 |1|1|572|42|46|40|12|71|783|
20170201|07|101 |1|2|3878|165|531|77|36|262|4949|
20170201|07|190 |0|1|607|24|27|22|8|12|700|
20170201|07|190 |0|2|3403|153|224|29|48|196|4053|
20170201|07|190 |1|1|251|30|45|71|17|20|434|
20170201|07|190 |1|2|1105|147|184|117|78|93|1724|
20170201|07|253 |0|1|755|35|59|27|17|13|906|
20170201|07|253 |0|2|4953|129|115|82|94|303|5676|
20170201|07|253 |1|1|382|31|59|64|28|47|611|
20170201|07|253 |1|2|2531|148|120|111|152|193|3255|
20170201|07|254 |0|1|273|14|33|29|51|6|406|
20170201|07|254 |0|2|1772|57|63|18|163|127|2200|
20170201|07|254 |1|1|254|22|34|41|27|27|405|
20170201|07|254 |1|2|1599|55|60|42|138|111|2005|
20170201|07|651 |0|1|171|6|15|10|16|3|221|
20170201|07|651 |0|2|783|41|56|21|53|47|1001|
20170201|07|651 |1|1|188|11|8|2|2|32|243|
20170201|07|651 |1|2|1164|24|37|10|51|121|1407|
20170201|07|685 |0|1|292|21|32|25|28|14|412|
20170201|07|685 |0|2|2021|59|79|16|139|157|2471|
20170201|07|685 |1|1|57|9|32|31|26|7|162|
20170201|07|685 |1|2|289|39|60|39|156|25|608|
20170201|08|101 |0|1|730|18|36|22|4|10|820|
20170201|08|101 |0|2|3590|129|577|23|27|125|4471|
20170201|08|101 |1|1|615|31|70|23|8|77|824|
20170201|08|101 |1|2|4171|185|429|52|31|305|5173|
20170201|08|190 |0|1|653|32|60|33|9|14|801|
20170201|08|190 |0|2|3361|169|218|40|73|193|4054|
20170201|08|190 |1|1|351|28|52|47|8|25|511|
20170201|08|190 |1|2|1484|163|136|91|78|113|2065|
20170201|08|253 |0|1|784|42|69|46|25|11|977|
20170201|08|253 |0|2|4614|167|138|87|170|269|5445|
20170201|08|253 |1|1|447|44|74|58|29|57|709|
20170201|08|253 |1|2|2597|167|118|120|142|195|3339|
20170201|08|254 |0|1|374|19|36|33|31|13|506|
20170201|08|254 |0|2|2196|81|94|38|189|158|2756|
20170201|08|254 |1|1|261|31|50|29|21|34|426|
20170201|08|254 |1|2|1675|71|50|27|114|123|2060|
20170201|08|651 |0|1|212|9|24|6|9|9|269|
20170201|08|651 |0|2|966|33|70|7|55|69|1200|
20170201|08|651 |1|1|204|15|11|8|12|32|282|
20170201|08|651 |1|2|1152|50|41|9|43|133|1428|
20170201|08|685 |0|1|251|16|51|42|27|7|394|
20170201|08|685 |0|2|1478|65|112|29|155|84|1923|
20170201|08|685 |1|1|76|14|48|36|33|11|218|
20170201|08|685 |1|2|351|68|62|39|143|15|678|
20170201|09|101 |0|1|904|30|85|24|7|15|1065|
20170201|09|101 |0|2|3719|140|522|44|63|158|4646|
20170201|09|101 |1|1|774|36|67|36|10|74|997|
20170201|09|101 |1|2|3536|177|397|54|37|229|4430|
20170201|09|190 |0|1|676|34|74|60|13|12|869|
20170201|09|190 |0|2|3147|202|289|68|89|165|3960|
20170201|09|190 |1|1|421|44|50|38|19|27|599|
20170201|09|190 |1|2|1727|210|121|80|79|96|2313|
20170201|09|253 |0|1|872|51|127|64|20|11|1145|
20170201|09|253 |0|2|4479|200|143|98|181|261|5362|
20170201|09|253 |1|1|537|44|74|52|23|54|784|
20170201|09|253 |1|2|2722|208|121|99|164|173|3487|
20170201|09|254 |0|1|419|39|69|58|40|16|641|
20170201|09|254 |0|2|1944|123|88|67|223|117|2562|
20170201|09|254 |1|1|300|34|51|50|42|41|518|
20170201|09|254 |1|2|1417|95|66|42|199|100|1919|
20170201|09|651 |0|1|270|7|32|7|5|3|324|
20170201|09|651 |0|2|941|41|82|11|38|53|1166|
20170201|09|651 |1|1|252|19|20|6|11|32|340|
20170201|09|651 |1|2|1006|60|57|12|50|85|1270|
20170201|09|685 |0|1|253|37|60|81|71|8|510|
20170201|09|685 |0|2|1242|91|93|37|197|66|1726|
20170201|09|685 |1|1|146|25|65|47|52|18|353|
20170201|09|685 |1|2|535|98|89|42|169|46|979|
20170201|10|101 |0|1|1119|42|77|41|14|21|1314|
20170201|10|101 |0|2|3812|152|459|40|45|212|4720|
20170201|10|101 |1|1|763|34|57|38|17|83|992|
20170201|10|101 |1|2|3085|221|423|81|48|188|4046|
20170201|10|190 |0|1|827|48|82|34|21|20|1032|
20170201|10|190 |0|2|3077|207|215|73|111|130|3813|
20170201|10|190 |1|1|475|38|61|64|12|32|682|
20170201|10|190 |1|2|1827|177|177|81|76|95|2433|
20170201|10|253 |0|1|943|72|114|56|39|27|1251|
20170201|10|253 |0|2|4216|214|118|108|218|254|5128|
20170201|10|253 |1|1|590|49|81|71|39|69|899|
20170201|10|253 |1|2|2721|204|101|109|160|202|3497|
20170201|10|254 |0|1|420|40|62|69|63|12|666|
20170201|10|254 |0|2|1827|143|83|68|255|116|2492|
20170201|10|254 |1|1|368|39|53|70|45|43|618|
20170201|10|254 |1|2|1499|125|61|55|216|104|2060|
20170201|10|651 |0|1|331|12|15|8|13|7|386|
20170201|10|651 |0|2|1161|34|67|17|54|57|1390|
20170201|10|651 |1|1|226|8|27|16|16|20|313|
20170201|10|651 |1|2|954|56|51|13|65|81|1220|
20170201|10|685 |0|1|246|41|89|65|49|8|498|
20170201|10|685 |0|2|1217|117|84|56|157|68|1699|
20170201|10|685 |1|1|132|22|60|55|58|12|339|
20170201|10|685 |1|2|720|109|93|57|199|45|1223|
20170201|11|101 |0|1|1095|33|81|38|9|26|1282|
20170201|11|101 |0|2|3550|157|411|42|57|195|4412|
20170201|11|101 |1|1|748|30|59|24|14|73|948|
20170201|11|101 |1|2|2676|149|409|69|51|146|3500|
20170201|11|190 |0|1|712|47|92|51|27|18|947|
20170201|11|190 |0|2|2719|179|171|89|108|131|3397|
20170201|11|190 |1|1|559|43|72|54|15|59|802|
20170201|11|190 |1|2|1986|203|218|75|77|99|2658|
20170201|11|253 |0|1|967|59|122|65|27|19|1259|
20170201|11|253 |0|2|3913|213|105|91|165|262|4749|
20170201|11|253 |1|1|678|55|96|77|23|65|994|
20170201|11|253 |1|2|2812|209|110|134|191|195|3651|
20170201|11|254 |0|1|434|43|57|46|43|11|634|
20170201|11|254 |0|2|1674|120|78|59|251|131|2313|
20170201|11|254 |1|1|366|36|46|61|57|47|613|
20170201|11|254 |1|2|1524|99|70|47|240|94|2074|
20170201|11|651 |0|1|388|7|23|8|4|14|444|
20170201|11|651 |0|2|1183|56|55|15|49|57|1415|
20170201|11|651 |1|1|270|10|20|16|12|28|356|
20170201|11|651 |1|2|911|51|52|9|47|69|1139|
20170201|11|685 |0|1|238|43|74|86|108|6|555|
20170201|11|685 |0|2|970|119|69|47|184|52|1441|
20170201|11|685 |1|1|194|30|59|67|55|17|422|
20170201|11|685 |1|2|739|122|98|51|213|51|1274|
20170201|12|101 |0|1|1056|30|68|35|16|24|1229|
20170201|12|101 |0|2|3367|138|406|32|39|201|4183|
20170201|12|101 |1|1|834|34|64|43|14|89|1078|
20170201|12|101 |1|2|3048|151|454|66|48|172|3939|
